ano,mes,conjunto,codigo,num_consumidores,dec,fec,
,2009,12,MNCIOLIMARURAL, 1243, 37, 8.6, 6.8, 
,2009,12,MANUELURABANORURAL, 1244, 17, 0.9, 1.1, 
,2009,12,MANUELURBANO, 1241, 1.48, 0.1, 0.0, 
,2009,12,MARECHALTHAUMATURGO, 1241, 1.00, 1.3, 8.0, 
,2009,12,PLCIDODECASTRO, 1242, 2.78, 1.5, 3.1, 
,2009,12,PLCIDODECASTRORURAL, 1244, 1.48, 2.0, 3.2, 
,2009,12,ACRELNDIA, 1240, 2.30, 2.3, 2.4, 
,2009,12,ACRELNDIARURAL, 1243, 2.05, 4.0, 5.0, 
,2009,12,ASSISBRASIL, 1240, 1.17, 0.1, 0.0, 
,2009,12,ASSISBRASILRURAL, 1244, 26, 1.1, 1.0, 
,2009,12,BRASILIAEPITAC, 1241, 8.61, 2.6, 1.3, 
,2009,12,BRASILIARURAL, 1241, 1.61, 4.4, 1.2, 
,2009,12,BUJARIRURAL, 1243, 98, 3.8, 3.6, 
,2009,12,BUJARIURBANO, 1243, 1.32, 1.7, 4.1, 
,2009,12,CAPIXABA, 1241, 1.26, 0.4, 2.0, 
,2009,12,CAPIXABARURAL, 1243, 1.12, 0.1, 1.0, 
,2009,12,CRUZEIRODOSUL, 1241, 17.22, 3.7, 4.2, 
,2009,12,CRUZEIRODOSULRURAL, 1241, 2.97, 11.2, 3.2, 
,2009,12,FEIJ, 1241, 4.39, 0.3, 1.6, 
,2009,12,FEIJRURAL, 1243, 27, 10.8, 9.5, 
,2009,12,JORDO, 1241, 49, 17.0, 3.0, 
,2009,12,MNCIOLIMA, 1241, 2.72, 7.1, 9.0, 
,2009,12,MNCIOLIMARURAL, 1243, 37, 8.6, 6.8, 
,2009,12,MANUELURABANORURAL, 1244, 17, 0.9, 1.1, 
,2009,12,MANUELURBANO, 1241, 1.48, 0.1, 0.0, 
,2009,12,MARECHALTHAUMATURGO, 1241, 1.00, 1.3, 8.0, 
,2009,12,PLCIDODECASTRO, 1242, 2.78, 1.5, 3.1, 
,2009,12,PLCIDODECASTRORURAL, 1244, 1.48, 2.0, 3.2, 
,2009,12,PORTOACRE, 1242, 2.61, 6.3, 2.0, 
,2009,12,ACRELNDIA, 1240, 2.30, 2.3, 2.4, 
,2009,12,ACRELNDIARURAL, 1243, 2.05, 4.0, 5.0, 
,2009,12,ASSISBRASIL, 1240, 1.17, 0.1, 0.0, 
,2009,12,ASSISBRASILRURAL, 1244, 26, 1.1, 1.0, 
,2009,12,BRASILIAEPITAC, 1241, 8.61, 2.6, 1.3, 
,2009,12,BRASILIARURAL, 1241, 1.61, 4.4, 1.2, 
,2009,12,BUJARIRURAL, 1243, 98, 3.8, 3.6, 
,2009,12,BUJARIURBANO, 1243, 1.32, 1.7, 4.1, 
,2009,12,CAPIXABA, 1241, 1.26, 0.4, 2.0, 
,2009,12,CAPIXABARURAL, 1243, 1.12, 0.1, 1.0, 
,2009,12,CRUZEIRODOSUL, 1241, 17.22, 3.7, 4.2, 
,2009,12,CRUZEIRODOSULRURAL, 1241, 2.97, 11.2, 3.2, 
,2009,12,FEIJ, 1241, 4.39, 0.3, 1.6, 
,2009,12,FEIJRURAL, 1243, 27, 10.8, 9.5, 
,2009,12,JORDO, 1241, 49, 17.0, 3.0, 
,2009,12,MNCIOLIMA, 1241, 2.72, 7.1, 9.0, 
,2009,12,MNCIOLIMARURAL, 1243, 37, 8.6, 6.8, 
,2009,12,MANUELURABANORURAL, 1244, 17, 0.9, 1.1, 
,2009,12,MANUELURBANO, 1241, 1.48, 0.1, 0.0, 
,2009,12,MARECHALTHAUMATURGO, 1241, 1.00, 1.3, 8.0, 
,2009,12,PLCIDODECASTRO, 1242, 2.78, 1.5, 3.1, 
,2009,12,PLCIDODECASTRORURAL, 1244, 1.48, 2.0, 3.2, 
,2009,12,PORTOACRE, 1242, 2.61, 6.3, 2.0, 
,2009,12,PORTOACRERURAL, 1244, 1.90, 19.8, 3.6, 
,2009,12,ACRELNDIA, 1240, 2.30, 2.3, 2.4, 
,2009,12,ACRELNDIARURAL, 1243, 2.05, 4.0, 5.0, 
,2009,12,ASSISBRASIL, 1240, 1.17, 0.1, 0.0, 
,2009,12,ASSISBRASILRURAL, 1244, 26, 1.1, 1.0, 
,2009,12,BRASILIAEPITAC, 1241, 8.61, 2.6, 1.3, 
,2009,12,BRASILIARURAL, 1241, 1.61, 4.4, 1.2, 
,2009,12,BUJARIRURAL, 1243, 98, 3.8, 3.6, 
,2009,12,BUJARIURBANO, 1243, 1.32, 1.7, 4.1, 
,2009,12,CAPIXABA, 1241, 1.26, 0.4, 2.0, 
,2009,12,CAPIXABARURAL, 1243, 1.12, 0.1, 1.0, 
,2009,12,CRUZEIRODOSUL, 1241, 17.22, 3.7, 4.2, 
,2009,12,CRUZEIRODOSULRURAL, 1241, 2.97, 11.2, 3.2, 
,2009,12,FEIJ, 1241, 4.39, 0.3, 1.6, 
,2009,12,FEIJRURAL, 1243, 27, 10.8, 9.5, 
,2009,12,JORDO, 1241, 49, 17.0, 3.0, 
,2009,12,MNCIOLIMA, 1241, 2.72, 7.1, 9.0, 
,2009,12,MNCIOLIMARURAL, 1243, 37, 8.6, 6.8, 
,2009,12,MANUELURABANORURAL, 1244, 17, 0.9, 1.1, 
,2009,12,MANUELURBANO, 1241, 1.48, 0.1, 0.0, 
,2009,12,MARECHALTHAUMATURGO, 1241, 1.00, 1.3, 8.0, 
,2009,12,PLCIDODECASTRO, 1242, 2.78, 1.5, 3.1, 
,2009,12,PLCIDODECASTRORURAL, 1244, 1.48, 2.0, 3.2, 
,2009,12,PORTOACRE, 1242, 2.61, 6.3, 2.0, 
,2009,12,PORTOACRERURAL, 1244, 1.90, 19.8, 3.6, 
,2009,12,PORTOWALTER, 1242, 92, 0.7, 5.0, 
,2009,12,ACRELNDIA, 1240, 2.30, 2.3, 2.4, 
,2009,12,ACRELNDIARURAL, 1243, 2.05, 4.0, 5.0, 
,2009,12,ASSISBRASIL, 1240, 1.17, 0.1, 0.0, 
,2009,12,ASSISBRASILRURAL, 1244, 26, 1.1, 1.0, 
,2009,12,BRASILIAEPITAC, 1241, 8.61, 2.6, 1.3, 
,2009,12,BRASILIARURAL, 1241, 1.61, 4.4, 1.2, 
,2009,12,BUJARIRURAL, 1243, 98, 3.8, 3.6, 
,2009,12,BUJARIURBANO, 1243, 1.32, 1.7, 4.1, 
,2009,12,CAPIXABA, 1241, 1.26, 0.4, 2.0, 
,2009,12,CAPIXABARURAL, 1243, 1.12, 0.1, 1.0, 
,2009,12,CRUZEIRODOSUL, 1241, 17.22, 3.7, 4.2, 
,2009,12,CRUZEIRODOSULRURAL, 1241, 2.97, 11.2, 3.2, 
,2009,12,FEIJ, 1241, 4.39, 0.3, 1.6, 
,2009,12,FEIJRURAL, 1243, 27, 10.8, 9.5, 
,2009,12,JORDO, 1241, 49, 17.0, 3.0, 
,2009,12,MNCIOLIMA, 1241, 2.72, 7.1, 9.0, 
,2009,12,MNCIOLIMARURAL, 1243, 37, 8.6, 6.8, 
,2009,12,MANUELURABANORURAL, 1244, 17, 0.9, 1.1, 
,2009,12,MANUELURBANO, 1241, 1.48, 0.1, 0.0, 
,2009,12,MARECHALTHAUMATURGO, 1241, 1.00, 1.3, 8.0, 
,2009,12,PLCIDODECASTRO, 1242, 2.78, 1.5, 3.1, 
,2009,12,PLCIDODECASTRORURAL, 1244, 1.48, 2.0, 3.2, 
,2009,12,PORTOACRE, 1242, 2.61, 6.3, 2.0, 
,2009,12,PORTOACRERURAL, 1244, 1.90, 19.8, 3.6, 
,2009,12,PORTOWALTER, 1242, 92, 0.7, 5.0, 
,2009,12,RIOBRANCO, 1242, 85.13, 2.0, 1.3, 
,2009,12,ACRELNDIA, 1240, 2.30, 2.3, 2.4, 
,2009,12,ACRELNDIARURAL, 1243, 2.05, 4.0, 5.0, 
,2009,12,ASSISBRASIL, 1240, 1.17, 0.1, 0.0, 
,2009,12,ASSISBRASILRURAL, 1244, 26, 1.1, 1.0, 
,2009,12,BRASILIAEPITAC, 1241, 8.61, 2.6, 1.3, 
,2009,12,BRASILIARURAL, 1241, 1.61, 4.4, 1.2, 
,2009,12,BUJARIRURAL, 1243, 98, 3.8, 3.6, 
,2009,12,BUJARIURBANO, 1243, 1.32, 1.7, 4.1, 
,2009,12,CAPIXABA, 1241, 1.26, 0.4, 2.0, 
,2009,12,CAPIXABARURAL, 1243, 1.12, 0.1, 1.0, 
,2009,12,CRUZEIRODOSUL, 1241, 17.22, 3.7, 4.2, 
,2009,12,CRUZEIRODOSULRURAL, 1241, 2.97, 11.2, 3.2, 
,2009,12,FEIJ, 1241, 4.39, 0.3, 1.6, 
,2009,12,FEIJRURAL, 1243, 27, 10.8, 9.5, 
,2009,12,JORDO, 1241, 49, 17.0, 3.0, 
,2009,12,MNCIOLIMA, 1241, 2.72, 7.1, 9.0, 
,2009,12,MNCIOLIMARURAL, 1243, 37, 8.6, 6.8, 
,2009,12,MANUELURABANORURAL, 1244, 17, 0.9, 1.1, 
,2009,12,MANUELURBANO, 1241, 1.48, 0.1, 0.0, 
,2009,12,MARECHALTHAUMATURGO, 1241, 1.00, 1.3, 8.0, 
,2009,12,PLCIDODECASTRO, 1242, 2.78, 1.5, 3.1, 
,2009,12,PLCIDODECASTRORURAL, 1244, 1.48, 2.0, 3.2, 
,2009,12,PORTOACRE, 1242, 2.61, 6.3, 2.0, 
,2009,12,PORTOACRERURAL, 1244, 1.90, 19.8, 3.6, 
,2009,12,PORTOWALTER, 1242, 92, 0.7, 5.0, 
,2009,12,RIOBRANCO, 1242, 85.13, 2.0, 1.3, 
,2009,12,RIOBRANCORURAL, 1242, 5.81, 3.7, 1.3, 
,2009,12,ACRELNDIA, 1240, 2.30, 2.3, 2.4, 
,2009,12,ACRELNDIARURAL, 1243, 2.05, 4.0, 5.0, 
,2009,12,ASSISBRASIL, 1240, 1.17, 0.1, 0.0, 
,2009,12,ASSISBRASILRURAL, 1244, 26, 1.1, 1.0, 
,2009,12,BRASILIAEPITAC, 1241, 8.61, 2.6, 1.3, 
,2009,12,BRASILIARURAL, 1241, 1.61, 4.4, 1.2, 
,2009,12,BUJARIRURAL, 1243, 98, 3.8, 3.6, 
,2009,12,BUJARIURBANO, 1243, 1.32, 1.7, 4.1, 
,2009,12,CAPIXABA, 1241, 1.26, 0.4, 2.0, 
,2009,12,CAPIXABARURAL, 1243, 1.12, 0.1, 1.0, 
,2009,12,CRUZEIRODOSUL, 1241, 17.22, 3.7, 4.2, 
,2009,12,CRUZEIRODOSULRURAL, 1241, 2.97, 11.2, 3.2, 
,2009,12,FEIJ, 1241, 4.39, 0.3, 1.6, 
,2009,12,FEIJRURAL, 1243, 27, 10.8, 9.5, 
,2009,12,JORDO, 1241, 49, 17.0, 3.0, 
,2009,12,MNCIOLIMA, 1241, 2.72, 7.1, 9.0, 
,2009,12,MNCIOLIMARURAL, 1243, 37, 8.6, 6.8, 
,2009,12,MANUELURABANORURAL, 1244, 17, 0.9, 1.1, 
,2009,12,MANUELURBANO, 1241, 1.48, 0.1, 0.0, 
,2009,12,MARECHALTHAUMATURGO, 1241, 1.00, 1.3, 8.0, 
,2009,12,PLCIDODECASTRO, 1242, 2.78, 1.5, 3.1, 
,2009,12,PLCIDODECASTRORURAL, 1244, 1.48, 2.0, 3.2, 
,2009,12,PORTOACRE, 1242, 2.61, 6.3, 2.0, 
,2009,12,PORTOACRERURAL, 1244, 1.90, 19.8, 3.6, 
,2009,12,PORTOWALTER, 1242, 92, 0.7, 5.0, 
,2009,12,RIOBRANCO, 1242, 85.13, 2.0, 1.3, 
,2009,12,RIOBRANCORURAL, 1242, 5.81, 3.7, 1.3, 
,2009,12,RODRIGUESALVES, 1242, 1.70, 0.0, 0.0, 
,2009,12,ACRELNDIA, 1240, 2.30, 2.3, 2.4, 
,2009,12,ACRELNDIARURAL, 1243, 2.05, 4.0, 5.0, 
,2009,12,ASSISBRASIL, 1240, 1.17, 0.1, 0.0, 
,2009,12,ASSISBRASILRURAL, 1244, 26, 1.1, 1.0, 
,2009,12,BRASILIAEPITAC, 1241, 8.61, 2.6, 1.3, 
,2009,12,BRASILIARURAL, 1241, 1.61, 4.4, 1.2, 
,2009,12,BUJARIRURAL, 1243, 98, 3.8, 3.6, 
,2009,12,BUJARIURBANO, 1243, 1.32, 1.7, 4.1, 
,2009,12,CAPIXABA, 1241, 1.26, 0.4, 2.0, 
,2009,12,CAPIXABARURAL, 1243, 1.12, 0.1, 1.0, 
,2009,12,CRUZEIRODOSUL, 1241, 17.22, 3.7, 4.2, 
,2009,12,CRUZEIRODOSULRURAL, 1241, 2.97, 11.2, 3.2, 
,2009,12,FEIJ, 1241, 4.39, 0.3, 1.6, 
,2009,12,FEIJRURAL, 1243, 27, 10.8, 9.5, 
,2009,12,JORDO, 1241, 49, 17.0, 3.0, 
,2009,12,MNCIOLIMA, 1241, 2.72, 7.1, 9.0, 
,2009,12,MNCIOLIMARURAL, 1243, 37, 8.6, 6.8, 
,2009,12,MANUELURABANORURAL, 1244, 17, 0.9, 1.1, 
,2009,12,MANUELURBANO, 1241, 1.48, 0.1, 0.0, 
,2009,12,MARECHALTHAUMATURGO, 1241, 1.00, 1.3, 8.0, 
,2009,12,PLCIDODECASTRO, 1242, 2.78, 1.5, 3.1, 
,2009,12,PLCIDODECASTRORURAL, 1244, 1.48, 2.0, 3.2, 
,2009,12,PORTOACRE, 1242, 2.61, 6.3, 2.0, 
,2009,12,PORTOACRERURAL, 1244, 1.90, 19.8, 3.6, 
,2009,12,PORTOWALTER, 1242, 92, 0.7, 5.0, 
,2009,12,RIOBRANCO, 1242, 85.13, 2.0, 1.3, 
,2009,12,RIOBRANCORURAL, 1242, 5.81, 3.7, 1.3, 
,2009,12,RODRIGUESALVES, 1242, 1.70, 0.0, 0.0, 
,2009,12,RODRIGUESALVESRURAL, 1244, 1.13, 7.9, 3.7, 
,2009,12,ACRELNDIA, 1240, 2.30, 2.3, 2.4, 
,2009,12,ACRELNDIARURAL, 1243, 2.05, 4.0, 5.0, 
,2009,12,ASSISBRASIL, 1240, 1.17, 0.1, 0.0, 
,2009,12,ASSISBRASILRURAL, 1244, 26, 1.1, 1.0, 
,2009,12,BRASILIAEPITAC, 1241, 8.61, 2.6, 1.3, 
,2009,12,BRASILIARURAL, 1241, 1.61, 4.4, 1.2, 
,2009,12,BUJARIRURAL, 1243, 98, 3.8, 3.6, 
,2009,12,BUJARIURBANO, 1243, 1.32, 1.7, 4.1, 
,2009,12,CAPIXABA, 1241, 1.26, 0.4, 2.0, 
,2009,12,CAPIXABARURAL, 1243, 1.12, 0.1, 1.0, 
,2009,12,CRUZEIRODOSUL, 1241, 17.22, 3.7, 4.2, 
,2009,12,CRUZEIRODOSULRURAL, 1241, 2.97, 11.2, 3.2, 
,2009,12,FEIJ, 1241, 4.39, 0.3, 1.6, 
,2009,12,FEIJRURAL, 1243, 27, 10.8, 9.5, 
,2009,12,JORDO, 1241, 49, 17.0, 3.0, 
,2009,12,MNCIOLIMA, 1241, 2.72, 7.1, 9.0, 
,2009,12,MNCIOLIMARURAL, 1243, 37, 8.6, 6.8, 
,2009,12,MANUELURABANORURAL, 1244, 17, 0.9, 1.1, 
,2009,12,MANUELURBANO, 1241, 1.48, 0.1, 0.0, 
,2009,12,MARECHALTHAUMATURGO, 1241, 1.00, 1.3, 8.0, 
,2009,12,PLCIDODECASTRO, 1242, 2.78, 1.5, 3.1, 
,2009,12,PLCIDODECASTRORURAL, 1244, 1.48, 2.0, 3.2, 
,2009,12,PORTOACRE, 1242, 2.61, 6.3, 2.0, 
,2009,12,PORTOACRERURAL, 1244, 1.90, 19.8, 3.6, 
,2009,12,PORTOWALTER, 1242, 92, 0.7, 5.0, 
,2009,12,RIOBRANCO, 1242, 85.13, 2.0, 1.3, 
,2009,12,RIOBRANCORURAL, 1242, 5.81, 3.7, 1.3, 
,2009,12,RODRIGUESALVES, 1242, 1.70, 0.0, 0.0, 
,2009,12,RODRIGUESALVESRURAL, 1244, 1.13, 7.9, 3.7, 
,2009,12,SENAMADUREIRA, 1242, 6.82, 0.3, 0.2, 
,2009,12,ACRELNDIA, 1240, 2.30, 2.3, 2.4, 
,2009,12,ACRELNDIARURAL, 1243, 2.05, 4.0, 5.0, 
,2009,12,ASSISBRASIL, 1240, 1.17, 0.1, 0.0, 
,2009,12,ASSISBRASILRURAL, 1244, 26, 1.1, 1.0, 
,2009,12,BRASILIAEPITAC, 1241, 8.61, 2.6, 1.3, 
,2009,12,BRASILIARURAL, 1241, 1.61, 4.4, 1.2, 
,2009,12,BUJARIRURAL, 1243, 98, 3.8, 3.6, 
,2009,12,BUJARIURBANO, 1243, 1.32, 1.7, 4.1, 
,2009,12,CAPIXABA, 1241, 1.26, 0.4, 2.0, 
,2009,12,CAPIXABARURAL, 1243, 1.12, 0.1, 1.0, 
,2009,12,CRUZEIRODOSUL, 1241, 17.22, 3.7, 4.2, 
,2009,12,CRUZEIRODOSULRURAL, 1241, 2.97, 11.2, 3.2, 
,2009,12,FEIJ, 1241, 4.39, 0.3, 1.6, 
,2009,12,FEIJRURAL, 1243, 27, 10.8, 9.5, 
,2009,12,JORDO, 1241, 49, 17.0, 3.0, 
,2009,12,MNCIOLIMA, 1241, 2.72, 7.1, 9.0, 
,2009,12,MNCIOLIMARURAL, 1243, 37, 8.6, 6.8, 
,2009,12,MANUELURABANORURAL, 1244, 17, 0.9, 1.1, 
,2009,12,MANUELURBANO, 1241, 1.48, 0.1, 0.0, 
,2009,12,MARECHALTHAUMATURGO, 1241, 1.00, 1.3, 8.0, 
,2009,12,PLCIDODECASTRO, 1242, 2.78, 1.5, 3.1, 
,2009,12,PLCIDODECASTRORURAL, 1244, 1.48, 2.0, 3.2, 
,2009,12,PORTOACRE, 1242, 2.61, 6.3, 2.0, 
,2009,12,PORTOACRERURAL, 1244, 1.90, 19.8, 3.6, 
,2009,12,PORTOWALTER, 1242, 92, 0.7, 5.0, 
,2009,12,RIOBRANCO, 1242, 85.13, 2.0, 1.3, 
,2009,12,RIOBRANCORURAL, 1242, 5.81, 3.7, 1.3, 
,2009,12,RODRIGUESALVES, 1242, 1.70, 0.0, 0.0, 
,2009,12,RODRIGUESALVESRURAL, 1244, 1.13, 7.9, 3.7, 
,2009,12,SENAMADUREIRA, 1242, 6.82, 0.3, 0.2, 
,2009,12,SENAMADUREIRARURAL, 1244, 89, 3.6, 1.1, 
,2009,12,ACRELNDIA, 1240, 2.30, 2.3, 2.4, 
,2009,12,ACRELNDIARURAL, 1243, 2.05, 4.0, 5.0, 
,2009,12,ASSISBRASIL, 1240, 1.17, 0.1, 0.0, 
,2009,12,ASSISBRASILRURAL, 1244, 26, 1.1, 1.0, 
,2009,12,BRASILIAEPITAC, 1241, 8.61, 2.6, 1.3, 
,2009,12,BRASILIARURAL, 1241, 1.61, 4.4, 1.2, 
,2009,12,BUJARIRURAL, 1243, 98, 3.8, 3.6, 
,2009,12,BUJARIURBANO, 1243, 1.32, 1.7, 4.1, 
,2009,12,CAPIXABA, 1241, 1.26, 0.4, 2.0, 
,2009,12,CAPIXABARURAL, 1243, 1.12, 0.1, 1.0, 
,2009,12,CRUZEIRODOSUL, 1241, 17.22, 3.7, 4.2, 
,2009,12,CRUZEIRODOSULRURAL, 1241, 2.97, 11.2, 3.2, 
,2009,12,FEIJ, 1241, 4.39, 0.3, 1.6, 
,2009,12,FEIJRURAL, 1243, 27, 10.8, 9.5, 
,2009,12,JORDO, 1241, 49, 17.0, 3.0, 
,2009,12,MNCIOLIMA, 1241, 2.72, 7.1, 9.0, 
,2009,12,MNCIOLIMARURAL, 1243, 37, 8.6, 6.8, 
,2009,12,MANUELURABANORURAL, 1244, 17, 0.9, 1.1, 
,2009,12,MANUELURBANO, 1241, 1.48, 0.1, 0.0, 
,2009,12,MARECHALTHAUMATURGO, 1241, 1.00, 1.3, 8.0, 
,2009,12,PLCIDODECASTRO, 1242, 2.78, 1.5, 3.1, 
,2009,12,PLCIDODECASTRORURAL, 1244, 1.48, 2.0, 3.2, 
,2009,12,PORTOACRE, 1242, 2.61, 6.3, 2.0, 
,2009,12,PORTOACRERURAL, 1244, 1.90, 19.8, 3.6, 
,2009,12,PORTOWALTER, 1242, 92, 0.7, 5.0, 
,2009,12,RIOBRANCO, 1242, 85.13, 2.0, 1.3, 
,2009,12,RIOBRANCORURAL, 1242, 5.81, 3.7, 1.3, 
,2009,12,RODRIGUESALVES, 1242, 1.70, 0.0, 0.0, 
,2009,12,RODRIGUESALVESRURAL, 1244, 1.13, 7.9, 3.7, 
,2009,12,SENAMADUREIRA, 1242, 6.82, 0.3, 0.2, 
,2009,12,SENAMADUREIRARURAL, 1244, 89, 3.6, 1.1, 
,2009,12,SENADORGSANTOS, 1242, 3.82, 5.1, 1.9, 
,2009,12,ACRELNDIA, 1240, 2.30, 2.3, 2.4, 
,2009,12,ACRELNDIARURAL, 1243, 2.05, 4.0, 5.0, 
,2009,12,ASSISBRASIL, 1240, 1.17, 0.1, 0.0, 
,2009,12,ASSISBRASILRURAL, 1244, 26, 1.1, 1.0, 
,2009,12,BRASILIAEPITAC, 1241, 8.61, 2.6, 1.3, 
,2009,12,BRASILIARURAL, 1241, 1.61, 4.4, 1.2, 
,2009,12,BUJARIRURAL, 1243, 98, 3.8, 3.6, 
,2009,12,BUJARIURBANO, 1243, 1.32, 1.7, 4.1, 
,2009,12,CAPIXABA, 1241, 1.26, 0.4, 2.0, 
,2009,12,CAPIXABARURAL, 1243, 1.12, 0.1, 1.0, 
,2009,12,CRUZEIRODOSUL, 1241, 17.22, 3.7, 4.2, 
,2009,12,CRUZEIRODOSULRURAL, 1241, 2.97, 11.2, 3.2, 
,2009,12,FEIJ, 1241, 4.39, 0.3, 1.6, 
,2009,12,FEIJRURAL, 1243, 27, 10.8, 9.5, 
,2009,12,JORDO, 1241, 49, 17.0, 3.0, 
,2009,12,MNCIOLIMA, 1241, 2.72, 7.1, 9.0, 
,2009,12,MNCIOLIMARURAL, 1243, 37, 8.6, 6.8, 
,2009,12,MANUELURABANORURAL, 1244, 17, 0.9, 1.1, 
,2009,12,MANUELURBANO, 1241, 1.48, 0.1, 0.0, 
,2009,12,MARECHALTHAUMATURGO, 1241, 1.00, 1.3, 8.0, 
,2009,12,PLCIDODECASTRO, 1242, 2.78, 1.5, 3.1, 
,2009,12,PLCIDODECASTRORURAL, 1244, 1.48, 2.0, 3.2, 
,2009,12,PORTOACRE, 1242, 2.61, 6.3, 2.0, 
,2009,12,PORTOACRERURAL, 1244, 1.90, 19.8, 3.6, 
,2009,12,PORTOWALTER, 1242, 92, 0.7, 5.0, 
,2009,12,RIOBRANCO, 1242, 85.13, 2.0, 1.3, 
,2009,12,RIOBRANCORURAL, 1242, 5.81, 3.7, 1.3, 
,2009,12,RODRIGUESALVES, 1242, 1.70, 0.0, 0.0, 
,2009,12,RODRIGUESALVESRURAL, 1244, 1.13, 7.9, 3.7, 
,2009,12,SENAMADUREIRA, 1242, 6.82, 0.3, 0.2, 
,2009,12,SENAMADUREIRARURAL, 1244, 89, 3.6, 1.1, 
,2009,12,SENADORGSANTOS, 1242, 3.82, 5.1, 1.9, 
,2009,12,SENADORGSANTOSRURAL, 1244, 1.33, 12.4, 4.6, 
,2009,12,ACRELNDIA, 1240, 2.30, 2.3, 2.4, 
,2009,12,ACRELNDIARURAL, 1243, 2.05, 4.0, 5.0, 
,2009,12,ASSISBRASIL, 1240, 1.17, 0.1, 0.0, 
,2009,12,ASSISBRASILRURAL, 1244, 26, 1.1, 1.0, 
,2009,12,BRASILIAEPITAC, 1241, 8.61, 2.6, 1.3, 
,2009,12,BRASILIARURAL, 1241, 1.61, 4.4, 1.2, 
,2009,12,BUJARIRURAL, 1243, 98, 3.8, 3.6, 
,2009,12,BUJARIURBANO, 1243, 1.32, 1.7, 4.1, 
,2009,12,CAPIXABA, 1241, 1.26, 0.4, 2.0, 
,2009,12,CAPIXABARURAL, 1243, 1.12, 0.1, 1.0, 
,2009,12,CRUZEIRODOSUL, 1241, 17.22, 3.7, 4.2, 
,2009,12,CRUZEIRODOSULRURAL, 1241, 2.97, 11.2, 3.2, 
,2009,12,FEIJ, 1241, 4.39, 0.3, 1.6, 
,2009,12,FEIJRURAL, 1243, 27, 10.8, 9.5, 
,2009,12,JORDO, 1241, 49, 17.0, 3.0, 
,2009,12,MNCIOLIMA, 1241, 2.72, 7.1, 9.0, 
,2009,12,MNCIOLIMARURAL, 1243, 37, 8.6, 6.8, 
,2009,12,MANUELURABANORURAL, 1244, 17, 0.9, 1.1, 
,2009,12,MANUELURBANO, 1241, 1.48, 0.1, 0.0, 
,2009,12,MARECHALTHAUMATURGO, 1241, 1.00, 1.3, 8.0, 
,2009,12,PLCIDODECASTRO, 1242, 2.78, 1.5, 3.1, 
,2009,12,PLCIDODECASTRORURAL, 1244, 1.48, 2.0, 3.2, 
,2009,12,PORTOACRE, 1242, 2.61, 6.3, 2.0, 
,2009,12,PORTOACRERURAL, 1244, 1.90, 19.8, 3.6, 
,2009,12,PORTOWALTER, 1242, 92, 0.7, 5.0, 
,2009,12,RIOBRANCO, 1242, 85.13, 2.0, 1.3, 
,2009,12,RIOBRANCORURAL, 1242, 5.81, 3.7, 1.3, 
,2009,12,RODRIGUESALVES, 1242, 1.70, 0.0, 0.0, 
,2009,12,RODRIGUESALVESRURAL, 1244, 1.13, 7.9, 3.7, 
,2009,12,SENAMADUREIRA, 1242, 6.82, 0.3, 0.2, 
,2009,12,SENAMADUREIRARURAL, 1244, 89, 3.6, 1.1, 
,2009,12,SENADORGSANTOS, 1242, 3.82, 5.1, 1.9, 
,2009,12,SENADORGSANTOSRURAL, 1244, 1.33, 12.4, 4.6, 
,2009,12,TARAUAC, 1242, 5.15, 0.4, 2.7, 
,2009,12,ACRELNDIA, 1240, 2.30, 2.3, 2.4, 
,2009,12,ACRELNDIARURAL, 1243, 2.05, 4.0, 5.0, 
,2009,12,ASSISBRASIL, 1240, 1.17, 0.1, 0.0, 
,2009,12,ASSISBRASILRURAL, 1244, 26, 1.1, 1.0, 
,2009,12,BRASILIAEPITAC, 1241, 8.61, 2.6, 1.3, 
,2009,12,BRASILIARURAL, 1241, 1.61, 4.4, 1.2, 
,2009,12,BUJARIRURAL, 1243, 98, 3.8, 3.6, 
,2009,12,BUJARIURBANO, 1243, 1.32, 1.7, 4.1, 
,2009,12,CAPIXABA, 1241, 1.26, 0.4, 2.0, 
,2009,12,CAPIXABARURAL, 1243, 1.12, 0.1, 1.0, 
,2009,12,CRUZEIRODOSUL, 1241, 17.22, 3.7, 4.2, 
,2009,12,CRUZEIRODOSULRURAL, 1241, 2.97, 11.2, 3.2, 
,2009,12,FEIJ, 1241, 4.39, 0.3, 1.6, 
,2009,12,FEIJRURAL, 1243, 27, 10.8, 9.5, 
,2009,12,JORDO, 1241, 49, 17.0, 3.0, 
,2009,12,MNCIOLIMA, 1241, 2.72, 7.1, 9.0, 
,2009,12,MNCIOLIMARURAL, 1243, 37, 8.6, 6.8, 
,2009,12,MANUELURABANORURAL, 1244, 17, 0.9, 1.1, 
,2009,12,MANUELURBANO, 1241, 1.48, 0.1, 0.0, 
,2009,12,MARECHALTHAUMATURGO, 1241, 1.00, 1.3, 8.0, 
,2009,12,PLCIDODECASTRO, 1242, 2.78, 1.5, 3.1, 
,2009,12,PLCIDODECASTRORURAL, 1244, 1.48, 2.0, 3.2, 
,2009,12,PORTOACRE, 1242, 2.61, 6.3, 2.0, 
,2009,12,PORTOACRERURAL, 1244, 1.90, 19.8, 3.6, 
,2009,12,PORTOWALTER, 1242, 92, 0.7, 5.0, 
